tcu_lengths,tcu_words,tcu_syllables
7155.0,19,25
200.0,1,1
690.0,3,3
937.0,5,6
1450.0,7,8
1730.0,9,10
294.0,2,2
1772.0,11,11
1170.0,9,11
338.0,2,2
597.0,3,3
542.0,2,2
89.0,1,1
1835.0,6,9
2850.0,10,13
419.0,2,2
3390.0,12,13
3193.0,15,16
434.0,1,1
2596.0,11,13
8477.0,18,31
1774.0,2,2
1140.0,9,9
9620.0,34,42
540.0,5,5
1791.0,4,9
1810.0,6,11
310.0,1,1
249.0,1,1
610.0,4,4
310.0,1,1
819.0,4,4
205.0,1,1
460.0,2,2
2570.0,7,13
610.0,3,3
90.0,1,1
420.0,3,3
530.0,1,4
740.0,5,5
333.0,2,2
2320.0,13,17
417.0,1,1
132.0,2,2
1790.0,12,13
2700.0,10,11
4369.0,15,17
670.0,4,6
1577.0,12,13
158.0,1,1
4688.0,13,21
314.0,1,1
1020.0,5,5
1472.0,4,8
1063.0,5,6
256.0,1,1
476.0,2,2
20934.0,51,67
287.0,1,1
3822.0,11,16
190.0,1,1
1372.0,7,10
435.0,1,1
1944.0,9,12
245.0,2,2
1512.0,10,13
311.0,2,2
5740.0,17,22
160.0,1,1
5366.0,16,20
7113.0,21,24
1735.0,5,9
307.0,1,1
810.0,3,3
1516.0,2,3
4891.0,12,16
3650.0,15,22
7329.0,27,35
485.0,2,2
760.0,3,4
3998.0,10,15
557.0,1,1
16136.0,38,62
6673.0,21,25
9540.0,27,36
492.0,1,1
940.0,5,5
890.0,4,4
4365.0,14,15
7521.0,29,37
391.0,2,2
1942.0,7,10
1800.0,8,9
2870.0,11,17
670.0,1,1
9897.0,25,28
469.0,1,2
2107.0,8,9
684.0,1,1
310.0,1,1
1450.0,4,7
4965.0,17,18
6676.0,23,29
5362.0,17,20
409.0,1,1
1683.0,7,9
2683.0,9,11
703.0,1,1
824.0,3,5
2270.0,6,8
2010.0,4,6
4345.0,18,22
163.0,1,1
1076.0,4,6
3800.0,13,17
610.0,1,1
1960.0,8,9
1913.0,8,10
715.0,3,3
3840.0,12,20
6517.0,15,21
551.0,1,1
8454.0,26,31
470.0,1,1
278.0,1,1
648.0,4,4
838.0,3,4
970.0,2,4
432.0,1,1
1877.0,6,7
112.0,1,1
2070.0,10,12
429.0,1,1
2480.0,9,10
3779.0,14,16
435.0,1,1
338.0,1,1
722.0,3,4
1470.0,7,8
293.0,2,2
2548.0,8,10
534.0,4,4
427.0,1,1
2164.0,9,10
344.0,1,1
3308.0,10,12
314.0,3,3
6514.0,22,24
1548.0,4,8
3797.0,13,14
1850.0,7,7
347.0,1,1
676.0,2,2
190.0,1,1
2150.0,9,10
6697.0,19,26
897.0,4,5
6410.0,22,27
5195.0,17,19
340.0,1,1
383.0,2,2
6747.0,28,32
3044.0,14,14
8297.0,33,41
433.0,2,2
3363.0,12,14
505.0,1,1
5903.0,16,25
471.0,1,1
296.0,2,2
905.0,2,2
522.0,3,3
1302.0,6,9
1882.0,6,7
1184.0,5,7
344.0,2,2
7557.0,31,35
387.0,1,1
1331.0,6,6
1286.0,3,3
2010.0,8,11
2599.0,6,8
742.0,1,1
335.0,1,1
245.0,1,1
496.0,3,3
448.0,3,3
1054.0,4,4
1446.0,8,10
920.0,3,4
1059.0,4,6
503.0,2,2
1496.0,7,9
705.0,2,3
230.0,1,1
690.0,1,3
594.0,2,3
230.0,1,2
352.0,1,2
1017.0,3,6
364.0,2,2
4805.0,15,20
477.0,1,1
2322.0,10,13
3835.0,11,11
4122.0,17,20
3507.0,16,17
516.0,1,1
1725.0,12,13
354.0,2,2
494.0,2,2
9548.0,29,39
547.0,1,1
1244.0,2,2
1025.0,5,5
353.0,2,2
5540.0,18,23
5323.0,19,23
3148.0,15,17
1580.0,7,9
509.0,2,2
868.0,3,3
9861.0,27,35
2337.0,8,10
2621.0,8,9
1257.0,4,5
521.0,2,2
2036.0,4,7
1859.0,8,9
1570.0,6,7
572.0,1,1
1260.0,5,7
1267.0,5,6
523.0,2,2
2768.0,10,12
885.0,1,1
7545.0,27,36
10573.0,30,46
644.0,2,2
550.0,2,2
261.0,1,1
1787.0,7,7
146.0,2,2
303.0,1,1
442.0,1,1
3820.0,12,16
1311.0,4,5
530.0,1,1
176.0,1,1
2868.0,14,15
186.0,1,1
761.0,4,5
3308.0,11,17
1146.0,5,6
820.0,4,4
1962.0,5,6
518.0,2,2
3099.0,10,16
2823.0,8,8
293.0,1,1
1379.0,4,7
4991.0,13,19
502.0,2,2
4445.0,17,19
451.0,1,1
5591.0,19,24
6331.0,21,26
311.0,2,2
3811.0,11,12
3697.0,16,17
392.0,1,1
876.0,1,3
3140.0,12,17
1393.0,4,5
910.0,4,4
1413.0,6,8
1469.0,6,6
871.0,1,1
4794.0,15,19
1381.0,4,4
1467.0,7,7
1699.0,7,8
186.0,1,1
5412.0,23,30
567.0,1,1
1310.0,5,5
6182.0,22,29
6355.0,16,24
14390.0,51,65
460.0,2,2
510.0,1,1
3177.0,12,14
493.0,1,1
302.0,1,1
2358.0,10,12
577.0,1,1
910.0,5,5
1350.0,5,6
1006.0,1,1
2818.0,5,6
873.0,3,3
4060.0,17,19
958.0,3,3
4494.0,18,19
2550.0,10,11
11111.0,12,12
485.0,1,1
3049.0,9,13
2529.0,8,10
1938.0,6,9
280.0,1,1
1226.0,7,9
454.0,1,1
1559.0,3,3
509.0,2,2
4337.0,18,19
263.0,1,1
1408.0,6,6
1684.0,6,9
2767.0,12,13
1123.0,3,6
486.0,2,2
460.0,2,2
830.0,4,5
2300.0,8,13
7242.0,23,27
4328.0,13,20
363.0,2,2
1540.0,7,11
1799.0,6,10
1452.0,7,8
1179.0,7,8
2120.0,12,17
4993.0,19,23
3086.0,9,14
1858.0,6,6
470.0,2,2
490.0,2,2
1123.0,5,6
6538.0,7,11
4408.0,12,15
5472.0,14,15
9795.0,27,32
1756.0,10,11
263.0,2,2
2397.0,8,10
1580.0,7,9
8651.0,21,26
522.0,1,1
3632.0,13,17
400.0,1,1
1142.0,7,7
3538.0,11,18
493.0,1,1
5468.0,21,24
2403.0,8,12
620.0,1,1
905.0,4,4
3750.0,11,17
2486.0,9,13
5375.0,15,20
10319.0,29,34
437.0,2,2
12308.0,29,36
3017.0,9,14
6031.0,16,24
1656.0,3,3
8797.0,26,29
6420.0,22,29
4003.0,20,24
384.0,1,1
834.0,4,4
2430.0,7,10
457.0,1,1
1358.0,5,8
237.0,1,1
7174.0,25,27
1790.0,10,12
388.0,2,2
2000.0,9,11
530.0,1,1
369.0,1,1
1083.0,3,5
7232.0,26,34
436.0,2,2
1465.0,5,6
3188.0,13,19
540.0,1,1
6383.0,16,20
450.0,1,1
4424.0,16,25
3362.0,12,14
260.0,1,1
616.0,2,2
493.0,2,2
1646.0,9,10
1775.0,10,11
390.0,1,1
1086.0,7,7
346.0,1,1
393.0,2,2
3489.0,13,19
390.0,1,1
2550.0,12,14
5788.0,19,26
1090.0,7,7
360.0,1,1
2886.0,13,16
450.0,1,1
1020.0,4,7
6980.0,23,31
460.0,1,1
501.0,1,1
3464.0,9,14
2103.0,4,7
7953.0,20,29
3254.0,7,15
330.0,1,1
7073.0,24,31
1920.0,11,11
360.0,2,2
360.0,1,1
6890.0,21,34
6533.0,23,29
2372.0,2,2
5540.0,13,20
1550.0,9,9
3025.0,6,9
1272.0,2,2
5206.0,16,20
15330.0,28,37
4269.0,13,18
1512.0,6,8
4608.0,13,15
378.0,2,2
3555.0,11,15
1662.0,8,9
257.0,1,1
3489.0,9,10
1240.0,6,7
286.0,1,1
790.0,5,6
3494.0,10,15
6855.0,18,20
370.0,2,2
1973.0,7,10
1227.0,7,8
208.0,1,1
1140.0,4,5
2760.0,10,14
1028.0,4,6
620.0,3,3
12879.0,39,48
5470.0,17,28
4172.0,18,22
5930.0,15,21
1560.0,4,4
3510.0,14,19
1920.0,5,7
4130.0,13,17
4759.0,12,17
5617.0,23,28
2241.0,2,2
1902.0,6,8
2264.0,8,15
4456.0,14,16
1243.0,7,7
465.0,1,1
1080.0,3,4
1860.0,7,8
2428.0,5,5
2440.0,11,11
352.0,2,2
2207.0,7,9
1120.0,7,10
370.0,1,1
2449.0,10,13
340.0,2,2
7317.0,23,26
1766.0,8,9
6968.0,14,14
350.0,2,2
1589.0,6,7
2769.0,12,12
275.0,1,1
1055.0,4,4
3870.0,13,14
528.0,2,2
1730.0,6,8
2296.0,6,9
289.0,1,1
3002.0,13,14
3420.0,10,12
320.0,1,1
21103.0,47,59
300.0,2,2
8366.0,25,31
10449.0,25,30
4355.0,15,20
977.0,5,5
956.0,3,3
6920.0,26,31
3590.0,14,17
384.0,4,4
1592.0,5,7
2351.0,10,13
270.0,2,2
4800.0,15,20
360.0,2,2
1407.0,8,8
2279.0,11,16
385.0,1,1
1424.0,5,7
159.0,1,1
2786.0,9,13
362.0,4,5
736.0,5,7
1429.0,7,9
1485.0,5,7
1149.0,3,4
3921.0,10,19
1440.0,6,7
165.0,1,1
1360.0,9,10
120.0,1,1
1990.0,9,11
4160.0,16,18
22413.0,35,43
2854.0,9,11
3851.0,12,17
3203.0,7,10
4170.0,15,18
143.0,1,1
303.0,1,1
6213.0,17,29
1540.0,5,8
1470.0,7,8
392.0,1,1
127.0,1,1
1310.0,6,8
7413.0,21,30
3738.0,10,13
320.0,2,2
3176.0,10,15
1245.0,6,6
284.0,1,1
4492.0,14,18
1712.0,6,9
2413.0,6,9
2270.0,8,11
7963.0,26,41
399.0,2,2
2270.0,10,13
295.0,1,1
790.0,4,6
4350.0,14,21
310.0,2,2
1767.0,8,11
2602.0,13,15
292.0,1,1
320.0,1,1
3875.0,21,26
34059.0,53,69
313.0,1,1
390.0,1,1
1521.0,5,7
6341.0,24,32
6076.0,14,21
3429.0,6,9
1037.0,3,4
3470.0,9,15
230.0,1,1
10915.0,2,2
4037.0,10,14
5158.0,13,16
471.0,3,3
2824.0,10,12
713.0,5,5
2964.0,8,9
400.0,2,2
4789.0,14,16
212.0,1,1
1658.0,6,6
3614.0,9,14
1839.0,5,7
330.0,2,2
3895.0,10,13
288.0,1,1
331.0,2,2
1670.0,8,10
4319.0,15,18
8196.0,26,34
348.0,2,2
4050.0,13,20
5711.0,20,22
1387.0,10,11
284.0,1,1
4790.0,22,26
7124.0,23,39
4086.0,16,18
9464.0,32,43
1727.0,10,11
1536.0,7,10
355.0,2,2
2556.0,11,14
310.0,1,1
3082.0,14,17
358.0,1,1
833.0,2,3
1452.0,8,8
380.0,2,2
5962.0,20,24
2240.0,9,10
2070.0,9,10
1620.0,8,8
6360.0,22,28
780.0,1,4
13533.0,47,62
1994.0,2,3
2810.0,16,16
5223.0,15,21
1690.0,8,9
695.0,2,2
2090.0,11,14
4179.0,10,16
330.0,2,2
7030.0,7,10
4130.0,15,24
6029.0,18,29
360.0,2,2
13705.0,37,52
2350.0,7,11
5620.0,17,19
964.0,3,3
5176.0,12,18
2710.0,10,16
1300.0,6,8
3070.0,14,18
4380.0,20,24
3520.0,11,17
200.0,1,1
3400.0,11,15
4594.0,16,26
4250.0,13,21
6320.0,21,34
1020.0,6,8
670.0,1,4
3520.0,12,24
3800.0,16,23
3070.0,15,21
2390.0,13,15
200.0,1,1
5528.0,14,22
1540.0,7,7
5802.0,17,24
1720.0,10,12
18130.0,30,53
410.0,2,2
7597.0,21,36
140.0,1,1
3610.0,15,25
180.0,1,1
9685.0,28,38
9258.0,17,34
400.0,2,2
3480.0,16,22
2400.0,10,13
7250.0,26,37
6575.0,17,23
240.0,1,1
2760.0,11,11
2350.0,5,13
2720.0,9,14
3053.0,6,11
170.0,1,2
1460.0,6,9
340.0,2,2
230.0,1,2
4210.0,11,18
250.0,1,1
3580.0,15,26
1600.0,7,10
1740.0,9,11
330.0,1,1
2400.0,10,14
5110.0,16,27
12198.0,28,40
4930.0,22,26
3730.0,18,26
1120.0,5,6
230.0,2,2
370.0,2,2
440.0,2,2
1860.0,11,16
430.0,1,1
450.0,2,3
4770.0,13,21
4460.0,17,21
370.0,2,2
7035.0,21,26
4010.0,17,20
2960.0,9,11
1090.0,6,8
26612.0,12,14
966.0,2,2
510.0,1,4
8122.0,26,30
130.0,1,1
3410.0,14,16
1750.0,8,11
1100.0,5,7
1160.0,4,6
312.0,1,1
566.0,2,2
2440.0,11,14
190.0,1,1
6927.0,20,28
2950.0,10,13
5458.0,8,13
1430.0,4,6
8288.0,22,32
1480.0,6,9
1050.0,5,6
330.0,2,2
1560.0,6,8
7688.0,17,28
810.0,4,8
500.0,3,4
710.0,5,6
3930.0,19,28
360.0,1,1
5330.0,21,28
4023.0,14,18
1990.0,8,11
3120.0,10,18
2330.0,11,15
1910.0,5,8
210.0,1,1
3380.0,12,14
410.0,2,2
1560.0,7,8
2620.0,13,17
690.0,3,3
390.0,2,2
9688.0,3,3
240.0,2,2
7272.0,25,32
1151.0,5,5
4665.0,12,18
4950.0,15,17
5730.0,21,28
9382.0,36,44
2620.0,14,15
1858.0,7,9
10083.0,31,45
4353.0,19,24
2189.0,8,10
4224.0,12,22
840.0,5,5
3480.0,14,20
2182.0,12,18
2375.0,11,11
4804.0,20,28
5268.0,18,27
2910.0,11,18
1476.0,7,8
372.0,1,1
2656.0,8,10
3904.0,11,15
1710.0,8,10
2691.0,12,17
610.0,2,2
425.0,1,2
830.0,1,3
2050.0,7,9
1300.0,3,4
1637.0,8,9
6045.0,20,23
2640.0,8,12
7913.0,22,35
12767.0,34,51
316.0,1,1
2109.0,7,10
2879.0,12,14
7722.0,22,36
1603.0,7,11
2520.0,10,12
3260.0,8,14
588.0,2,5
80.0,1,1
440.0,2,3
350.0,2,2
260.0,3,3
170.0,1,1
600.0,4,4
2590.0,9,13
2188.0,2,2
340.0,1,1
190.0,1,1
114.0,1,1
7896.0,35,40
5178.0,15,17
3269.0,13,14
689.0,2,2
2218.0,8,9
3930.0,17,23
3901.0,10,12
690.0,1,4
2830.0,14,15
2300.0,11,13
1448.0,5,7
7355.0,24,32
385.0,1,1
3890.0,11,15
5820.0,18,24
2909.0,8,11
1020.0,4,5
8224.0,30,43
2390.0,11,13
990.0,3,3
660.0,5,5
5472.0,22,26
491.0,1,1
4087.0,12,18
1510.0,6,6
5290.0,14,18
2073.0,8,9
325.0,1,1
1620.0,5,7
2352.0,4,4
2437.0,8,10
1870.0,6,9
1040.0,4,4
4721.0,10,13
1580.0,6,6
1894.0,5,7
2881.0,9,11
3802.0,10,15
1893.0,7,11
395.0,1,1
2488.0,15,15
8261.0,24,35
2529.0,9,9
2380.0,7,12
2641.0,11,14
2508.0,15,17
390.0,2,2
1894.0,5,8
8086.0,14,18
400.0,2,2
7940.0,14,21
30807.0,3,4
6160.0,19,27
4210.0,10,11
6942.0,22,29
1590.0,7,9
7074.0,18,23
1110.0,3,3
320.0,3,3
2690.0,11,15
5547.0,9,17
1320.0,7,9
6543.0,18,23
4240.0,11,13
8524.0,27,38
5130.0,16,25
2247.0,9,10
938.0,4,5
7123.0,25,33
1740.0,9,10
1090.0,3,3
2575.0,6,6
1893.0,7,7
980.0,4,5
3895.0,11,18
5798.0,14,23
156.0,1,1
950.0,3,3
475.0,1,1
1820.0,10,11
360.0,2,2
200.0,1,1
1280.0,7,9
3620.0,13,17
536.0,2,2
1470.0,3,5
850.0,4,4
3240.0,10,15
620.0,5,6
3020.0,15,25
4880.0,18,20
7162.0,26,38
277.0,1,1
22443.0,4,6
1901.0,4,5
10495.0,16,21
7164.0,7,11
670.0,1,3
1990.0,10,11
3042.0,3,3
1720.0,10,11
590.0,2,3
9827.0,24,29
2150.0,6,7
380.0,2,2
1850.0,6,7
22371.0,49,66
3134.0,12,15
280.0,2,2
380.0,1,1
2138.0,6,8
1520.0,5,5
423.0,1,1
2690.0,6,9
1970.0,8,10
481.0,1,1
5032.0,13,13
530.0,1,1
380.0,2,2
380.0,2,2
5882.0,14,24
6028.0,18,21
1610.0,7,8
4180.0,14,19
2461.0,10,13
2777.0,11,13
2180.0,5,5
660.0,2,3
1730.0,7,8
3550.0,14,17
3130.0,10,13
977.0,6,6
3419.0,13,14
3340.0,12,15
3280.0,15,20
1792.0,9,10
11788.0,43,54
2203.0,6,7
12620.0,37,51
464.0,2,2
5310.0,10,16
4904.0,14,19
2560.0,8,11
3640.0,9,14
2690.0,11,14
3720.0,14,17
320.0,2,2
3780.0,9,14
2330.0,9,11
9300.0,22,33
3200.0,9,15
8740.0,22,24
540.0,1,1
390.0,2,2
5250.0,13,18
534.0,2,2
3083.0,13,15
550.0,1,1
1090.0,4,6
12003.0,34,45
640.0,1,1
510.0,1,1
9036.0,23,29
7790.0,4,4
7490.0,18,24
456.0,1,1
13660.0,41,57
614.0,1,1
775.0,1,4
495.0,1,1
480.0,1,1
658.0,3,3
940.0,5,5
530.0,1,1
833.0,2,2
6174.0,24,33
126.0,2,2
2018.0,11,13
2307.0,13,15
3640.0,11,11
1290.0,3,5
550.0,3,3
908.0,4,6
2073.0,7,11
3738.0,8,10
1230.0,4,8
3257.0,14,15
1120.0,5,6
2620.0,8,10
1940.0,7,9
1620.0,6,8
5614.0,19,23
2661.0,12,15
1307.0,4,6
3330.0,9,11
940.0,6,7
4690.0,14,20
4110.0,14,19
3410.0,14,14
979.0,2,2
5529.0,15,20
4639.0,16,21
2170.0,7,10
350.0,2,2
2574.0,6,7
1290.0,6,8
1840.0,9,11
1291.0,7,8
2274.0,9,11
1570.0,6,8
512.0,3,3
6658.0,23,33
4841.0,14,16
10745.0,31,43
1367.0,7,7
220.0,1,1
10337.0,33,45
8464.0,22,33
3299.0,10,14
542.0,1,1
5050.0,14,16
2660.0,9,13
452.0,1,1
430.0,1,1
3710.0,12,15
380.0,1,1
6235.0,15,23
532.0,1,1
6929.0,14,22
580.0,2,2
670.0,4,4
1060.0,4,5
1520.0,5,5
5768.0,16,17
740.0,3,3
2860.0,11,14
504.0,1,2
5043.0,15,16
2600.0,8,9
927.0,7,8
2220.0,9,13
2340.0,10,11
8488.0,17,23
1970.0,8,11
3801.0,13,18
480.0,1,1
495.0,2,2
1600.0,7,7
4371.0,10,13
2921.0,15,17
545.0,2,2
6792.0,23,30
10072.0,25,35
220.0,1,1
2480.0,8,11
11402.0,40,51
180.0,1,1
350.0,2,2
1985.0,8,13
384.0,2,2
1363.0,6,10
170.0,1,1
2970.0,12,12
1383.0,3,3
160.0,1,1
464.0,1,1
1491.0,4,7
1178.0,2,2
870.0,5,5
290.0,1,2
1750.0,11,13
498.0,1,1
140.0,1,1
2790.0,15,18
2390.0,8,13
990.0,7,7
2430.0,12,14
388.0,2,2
1283.0,4,6
2926.0,9,11
4291.0,21,23
3416.0,16,21
541.0,2,2
2923.0,13,16
1220.0,5,7
5147.0,19,23
2263.0,6,10
882.0,2,2
3049.0,9,10
2170.0,7,7
1960.0,8,8
4969.0,13,17
2294.0,11,13
7201.0,23,33
780.0,3,4
1690.0,8,9
1348.0,4,6
1168.0,4,6
2199.0,8,10
11139.0,24,32
3360.0,18,23
4122.0,7,13
4786.0,13,15
5000.0,18,20
4547.0,17,20
2005.0,12,14
1199.0,3,3
1520.0,7,9
1582.0,4,6
5848.0,21,28
1230.0,5,7
2802.0,9,12
470.0,1,1
657.0,2,2
2778.0,12,17
2710.0,12,14
904.0,3,4
2137.0,8,10
1960.0,8,10
3290.0,15,15
1264.0,5,5
2920.0,12,16
1984.0,8,9
4496.0,11,17
4813.0,22,26
4129.0,10,15
2930.0,4,8
2480.0,8,9
2894.0,7,12
10218.0,25,31
8512.0,27,34
5400.0,9,15
2890.0,14,17
1729.0,6,10
1920.0,10,12
2527.0,8,9
1671.0,5,8
669.0,4,4
2125.0,9,12
472.0,1,2
1677.0,10,11
542.0,4,4
1400.0,5,8
1132.0,4,4
468.0,2,2
974.0,5,7
3658.0,5,5
366.0,2,2
244.0,1,1
2178.0,11,13
395.0,2,2
1323.0,9,10
1218.0,4,7
363.0,1,1
354.0,2,2
4024.0,15,16
796.0,4,5
485.0,2,2
421.0,2,2
3259.0,14,17
352.0,1,1
2190.0,7,11
710.0,2,3
301.0,2,2
580.0,2,2
2408.0,11,13
269.0,1,1
900.0,4,5
731.0,1,1
831.0,1,3
1317.0,4,6
466.0,2,2
906.0,3,5
4216.0,13,15
4174.0,16,21
4562.0,17,22
3120.0,16,18
600.0,2,3
4695.0,4,4
1998.0,6,7
1719.0,6,8
536.0,2,2
1749.0,7,10
483.0,1,3
600.0,2,4
801.0,4,4
279.0,2,2
2410.0,11,12
1880.0,8,12
2710.0,10,15
894.0,3,6
896.0,2,2
3258.0,12,14
615.0,2,2
5361.0,12,20
3120.0,13,18
1522.0,7,9
1210.0,6,9
400.0,1,1
260.0,1,1
1840.0,4,5
797.0,3,3
566.0,1,1
5208.0,7,9
433.0,2,2
8589.0,3,3
407.0,1,1
415.0,2,2
2503.0,5,8
977.0,2,3
1450.0,8,9
1060.0,7,7
183.0,1,1
1085.0,4,7
1110.0,4,8
1810.0,7,12
1064.0,3,3
318.0,1,1
1174.0,4,6
2096.0,7,9
332.0,1,1
306.0,1,1
3857.0,13,18
2654.0,12,14
497.0,1,1
442.0,1,1
5392.0,21,30
1680.0,7,11
344.0,2,2
432.0,1,3
7516.0,21,28
3825.0,18,24
3560.0,12,16
1144.0,7,8
374.0,2,2
2031.0,8,12
3590.0,13,17
291.0,1,1
368.0,2,2
1258.0,3,3
4060.0,11,16
3888.0,19,24
1321.0,6,8
618.0,2,2
291.0,2,2
1778.0,11,14
27512.0,14,18
504.0,2,2
469.0,3,3
1985.0,10,11
11524.0,36,57
3490.0,18,26
870.0,4,5
970.0,4,6
2000.0,7,7
3859.0,20,22
442.0,1,1
2908.0,14,16
4966.0,15,24
460.0,1,1
167.0,1,1
314.0,1,1
3484.0,17,22
733.0,3,3
2946.0,7,7
984.0,4,4
543.0,3,3
2855.0,15,20
358.0,1,1
10414.0,3,3
2240.0,11,15
560.0,4,4
900.0,4,5
1560.0,8,11
2016.0,3,8
416.0,1,1
2870.0,12,15
2040.0,6,10
984.0,5,7
1370.0,7,11
2943.0,6,9
1460.0,8,8
751.0,5,5
377.0,2,2
4101.0,13,19
308.0,1,1
391.0,1,1
713.0,3,4
5567.0,24,31
4255.0,16,20
300.0,1,1
410.0,2,2
1812.0,9,11
436.0,4,4
671.0,2,2
3360.0,12,14
404.0,2,2
887.0,4,5
422.0,1,1
1059.0,3,5
1488.0,7,8
1308.0,5,6
775.0,2,3
327.0,2,2
441.0,1,2
830.0,4,5
1991.0,9,13
235.0,1,1
804.0,3,4
369.0,2,2
1008.0,4,5
651.0,1,1
880.0,4,4
5010.0,21,27
4213.0,19,23
407.0,1,1
1686.0,7,9
887.0,3,4
436.0,2,2
1723.0,8,10
2984.0,14,20
530.0,2,3
2690.0,13,20
973.0,4,5
347.0,2,2
1120.0,6,9
2122.0,7,10
375.0,1,1
735.0,3,3
439.0,1,1
141.0,1,1
1723.0,6,7
1210.0,3,3
1520.0,6,7
1500.0,8,11
1474.0,6,10
2216.0,8,12
3737.0,15,19
3307.0,10,10
396.0,2,2
3008.0,12,17
3113.0,12,13
630.0,1,3
1532.0,6,8
432.0,1,2
660.0,2,3
1598.0,6,8
300.0,2,2
531.0,1,1
402.0,2,2
738.0,5,7
1829.0,5,7
1897.0,5,6
2104.0,7,9
19871.0,4,3
6104.0,16,21
1213.0,4,4
8219.0,28,30
390.0,1,1
1940.0,7,10
553.0,1,1
388.0,1,1
627.0,1,1
3573.0,17,20
880.0,4,4
853.0,4,5
1720.0,5,9
4847.0,16,18
7050.0,20,31
1165.0,6,6
260.0,1,1
910.0,5,5
1890.0,5,7
2722.0,8,11
560.0,1,1
1120.0,7,7
1350.0,4,4
1280.0,4,5
960.0,6,6
360.0,1,1
1370.0,4,4
4070.0,15,15
390.0,2,2
1787.0,11,13
397.0,2,2
5346.0,21,27
4880.0,18,20
3340.0,11,17
448.0,1,1
313.0,1,1
535.0,2,2
380.0,1,1
300.0,1,1
870.0,2,2
2630.0,8,9
2140.0,5,6
3597.0,13,13
1862.0,10,12
3160.0,8,9
2090.0,12,14
630.0,1,1
1450.0,4,7
700.0,2,3
1927.0,9,10
593.0,1,1
3950.0,15,17
2900.0,10,10
3780.0,18,23
1863.0,6,7
5640.0,13,19
4770.0,13,13
1126.0,4,4
890.0,2,2
220.0,1,1
370.0,1,1
872.0,4,4
2804.0,6,7
1296.0,4,9
5935.0,13,14
500.0,1,1
320.0,2,2
1360.0,5,8
530.0,3,3
790.0,4,5
300.0,1,1
424.0,2,2
5214.0,16,22
760.0,4,4
968.0,3,5
390.0,1,1
813.0,4,4
3590.0,13,20
2860.0,12,13
1240.0,7,7
700.0,1,1
1110.0,6,6
290.0,1,1
320.0,1,1
1120.0,8,8
1384.0,7,8
3882.0,15,16
2503.0,9,14
2962.0,13,17
346.0,2,2
1920.0,10,13
4179.0,7,11
17278.0,2,2
4590.0,10,16
1994.0,9,11
2394.0,8,8
2580.0,7,10
4860.0,16,19
5443.0,15,19
2858.0,10,10
2154.0,10,11
3257.0,10,12
5926.0,21,27
4410.0,16,18
3623.0,7,9
3152.0,13,16
1857.0,6,7
3374.0,13,15
1078.0,5,8
5110.0,20,24
1450.0,7,7
7640.0,21,28
3755.0,13,13
1601.0,6,8
2223.0,9,11
3677.0,7,7
3110.0,12,13
1590.0,8,8
6153.0,20,24
3504.0,11,14
1670.0,5,11
1386.0,7,9
2729.0,7,12
929.0,2,4
1774.0,6,8
4386.0,9,14
501.0,2,2
3434.0,6,8
1594.0,4,5
562.0,3,3
230.0,3,3
7735.0,13,18
903.0,3,5
1420.0,3,6
640.0,2,2
1108.0,4,6
926.0,2,2
5185.0,25,31
6974.0,30,37
2193.0,5,10
440.0,1,1
2006.0,9,12
2589.0,7,9
639.0,3,3
1010.0,4,4
60.0,1,1
2900.0,10,11
1798.0,9,9
8395.0,27,36
8131.0,15,19
1258.0,4,6
7928.0,22,27
1918.0,7,8
13249.0,32,41
430.0,2,2
598.0,2,2
1649.0,5,7
931.0,2,2
1053.0,3,4
894.0,2,2
598.0,1,1
7936.0,4,4
2341.0,4,4
2540.0,7,11
1363.0,4,4
1435.0,5,7
1125.0,4,4
10151.0,17,21
3449.0,10,13
686.0,3,3
4097.0,20,23
2232.0,11,14
11514.0,37,49
700.0,1,1
3675.0,10,14
545.0,2,2
4330.0,12,15
638.0,2,2
1000.0,4,4
504.0,2,2
1215.0,4,5
344.0,1,1
4301.0,10,14
398.0,1,1
462.0,2,2
1020.0,4,6
2722.0,13,14
3172.0,10,11
4509.0,12,16
1283.0,4,4
380.0,2,2
1642.0,7,9
460.0,2,2
2356.0,6,7
453.0,2,2
287.0,1,1
8758.0,19,24
160.0,1,1
400.0,2,2
8660.0,4,4
730.0,5,5
3106.0,10,16
787.0,3,3
3245.0,11,15
250.0,1,1
610.0,2,2
5848.0,16,23
4610.0,10,12
3245.0,13,14
4238.0,10,13
382.0,1,1
4804.0,11,14
414.0,2,3
3480.0,10,14
6650.0,18,22
496.0,1,1
549.0,2,2
5219.0,12,20
160.0,1,1
5411.0,10,15
1221.0,5,6
858.0,3,4
5063.0,14,17
962.0,3,3
1078.0,5,7
860.0,3,4
972.0,3,4
3986.0,8,10
6958.0,12,15
3000.0,9,12
1930.0,5,6
480.0,2,2
933.0,4,6
1966.0,7,9
656.0,2,2
1451.0,5,7
634.0,1,1
493.0,1,1
790.0,2,2
2361.0,8,11
1652.0,7,9
225.0,1,1
389.0,1,1
2833.0,11,12
1740.0,6,8
3432.0,12,14
573.0,2,2
2858.0,13,16
4087.0,18,20
2504.0,8,10
243.0,1,1
370.0,2,2
2342.0,13,14
19847.0,6,6
1311.0,4,5
1430.0,7,8
1700.0,8,10
2080.0,9,14
372.0,1,1
1837.0,8,10
806.0,4,4
1394.0,6,8
1542.0,7,8
4926.0,16,20
